店铺名称,页面id,类别,品牌名称,品牌id,品牌logo,评分,平均价格,最低价格,所属地区,地区Id,纬度,经度,详细地址,楼层,地铁站id,停车信息,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜,是否小吃,有无外卖,上周订单数,历史订单数,wifi,支持预定
金百万烤鸭店(万城店),264020,烤鸭,金百万,26508,http://p0.meituan.net/poi/594f1eb7400911cadbee589ed64c9cb8132629.png,4.3,67,90,五棵松,17,39.917919,116.260614,海淀区金沟河路19号（玉泉路东侧，永定路西侧）,,,停车位收费标准：免费提供,2-3人餐108元，5-6人餐138元;90代100元;,周一至周日 11:00-14:00 17:00-21:00,010-68165665,50788,北京鸭的道地产地潮白河畔，这里的北京鸭远近闻名，其肉质肥嫩，味道鲜美，体大皮薄，雍容丰满，是“烤鸭”最好的原材料，用北京鸭烤出的鸭子，其鲜美程度远远超过其他品种的鸭子，金百万从其中挑选上等鸭胚，通体白净、丰韵肥美，均在6斤半以上。上等鸭胚，搭配高科技的数码烤炉，使得无论鸭皮厚度、脆度、鸭肉的鲜嫩程度，都堪比20年地道老师傅的手艺。,,False,1,144,50788,True,False
木屋烧烤(牡丹园店),4247274,烤串,木屋烧烤,27864,http://p0.meituan.net/poi/6dac7fb52b2cb64681f1f41724e13f4812073.png,4.7,67,299,牡丹园/北太平庄,17,39.980037,116.366115,海淀区花园路甲2号院同观商业中心1层,1,"114,",有停车位,5-6人餐299元，5-6人餐299元，8-9人餐399元，11-12人餐599元，11-12人餐599元，15-16人餐899元，20人餐1888元;,周一至周日 11:00-01:00,010-56232829,50741,木屋烧烤，创立于2003年，是全国知名餐饮连锁企业。目前拥有直营门店30余家，主要分布于广东省、北京市、天津市。麾下现有木屋烧烤、木屋户外两大品牌。 木屋烧烤，始终致力于对卓越用户体验与绿色生活方式的追求，悉心打造中式第三生活空间，为您提供一片私属小天地，还您生活的快乐自然。 木屋户外，专业承接中高端商务聚餐、私人订制派对，专业团队上门，活动策划、组织一条龙服务；同时户外淘宝店出售各类半成品烧烤食材、便携式烤炉等烧烤用品、用具。,,False,0,4,50741,True,False
高兴壹锅潮汕鲜牛肉火锅(北京总店),84765116,潮汕牛肉火锅,,0,,4.4,94,128,北京西站/六里桥,20,39.884023,116.31821,丰台区太平桥路44-1号（山水酒店隔壁）,,"100,",,双人餐128元，3人餐198元，4人餐256元;,周一至周日 10:00-22:00  2019-02-01至2019-02-12 休息,010-57122777,50641,,,False,0,36,50641,True,False
眉州东坡酒楼(民族园店),79869650,川菜,眉州东坡酒楼,840209,http://p1.meituan.net/poi/22f83d3ddb274d5140e7158223eb093312092.png,4.2,68,95,亚运村,14,39.98258,116.38372,朝阳区民族园西路华严北里40号楼底商（近三苏大酒楼）,,"115,97,",,95代100元;,"周一至周五 10:30-23:30  周六,周日 10:30-00:00",010-57393101,50581,,,False,1,179,50581,True,False
渝信川菜(工体店),262940,川菜,渝信川菜,748296,http://p1.meituan.net/poi/af9f4011ddfb3cd9c34456feff9345b9102455.png,4.3,80,95,三里屯/工体,14,39.9364,116.4457,朝阳区工体北路幸福一村西里甲5号(杰座大厦对面),,,,每满100减5（买单立享）;2-3人餐168元，5-6人餐318元;95代100元;,周一至周日 11:00-14:30 17:00-21:30,010-64158168/64158108,50234,味蕾的体验是食尚的先锋，在空间风景的流动中，我们往往会产生奇幻的感受，但饮食的旅程又是一门感动的艺术，不仅只是菜肴本身，更是包括文化的底蕴和活力。 渝信川菜•工体点座落于北京市朝阳区，毗邻工人体育场。经营面积1000余平方米，可同时容纳400人就餐。拥有贵宾房12间。宴会厅高雅大气，可同时容纳140余人就餐，是举办各类高级宴会及婚礼的理想选择。典雅的装修风格融入了时尚的元素。极具现代感的半封闭式隔断，私密的就餐空间，让您倍感温馨。,,False,1,10,50234,True,False
木屋烧烤(苹果园店),42748215,烤串,木屋烧烤,27864,http://p0.meituan.net/poi/6dac7fb52b2cb64681f1f41724e13f4812073.png,3.9,66,299,苹果园,172,39.923087,116.170646,石景山区阜石路300号新喜隆多国际购物中心一层143号,1,"4883,5255,1,4884,",免费停车,5-6人餐299元，5-6人餐299元，8-9人餐399元，11-12人餐599元，11-12人餐599元，15-16人餐899元，20人餐1888元;,周一至周日 11:00-01:00,010-58487602,50126,,,False,0,2,50126,True,False
汕头八合里海记牛肉店(国贸店),94173225,潮汕牛肉火锅,,0,,4.5,123,95,朝阳区,14,39.90068,116.462956,朝阳区双井桥百子湾路37号,,"1466,128,20,127,",,双人餐199元，6人餐599元;95代100元;,周一至周日 11:00-22:30,010-87755058,50098,,,False,0,708,50098,True,False
吉野家(圣熙8号店),354421,日式快餐,吉野家,26363,http://p1.meituan.net/poi/701df473397a9a489e7ed59bae855d8741844.png,4.1,28,1.99,五道口,17,40.008613,116.354844,海淀区学清路甲8号圣熙8号购物中心1层,1,"1483,",有停车位,单人餐1.9元起，13元鱼香肉丝套餐，18元B8鸭腿饭，21元B12大碗鸡肉饭，24.9元B13辣猪双拼，29元B2鸡粒辣猪套餐，2-3人餐65元;,周一至周日 07:00-01:00,13810904812,50045,吉野家是一家享有百年历史的著名日本牛肉饭专门店，始创於1899年，良心品质风行百年。吉野家一直以良心品质为本，所有食品均采用精选上等材料烹制而成，即叫即制，务求给予顾客最新鲜、**品质的食品。为了能令顾客无论何时何地都能品尝到少有的味美，吉野家一直始终如一地追求贯注「良心」的「真正品质」，为大家提供快速的服务，舒适的环境以及品质优良、价格合理的美食。日式快餐店。厅堂“干净明亮”，服务“快捷周到”，食物“原汁原味”，“营养健康”。牛肉饭“最经典”，肉“又嫩又香”，米饭“粒粒分明”。一些分店还连着DQ，吃完饭来份“暴风雪”，“爽就一个字”。,,False,1,520,50045,True,False
南京大牌档(三里屯世茂店),1144876,淮扬菜,南京大牌档,27899,http://p1.meituan.net/poi/101239c53e7620c90e9478e8ca2dfff727829.png,4.6,59,95,三里屯/工体,14,39.934862,116.44969,朝阳区工人体育场北路13号世茂广场4楼,4,null,,每满100减3（买单立享）;2-3人餐218元，3-5人餐308元，4-6人餐386元，6-8人餐788元，10-12人餐1106元;95代100元;,"周六,周日 11:00-21:30  周五 11:00-14:30 16:30-22:00  周一至周四 11:00-14:30 16:30-21:30",010-84059777/400-187-7177,49988,,,False,1,226,49988,True,False
西贝莜面村(方恒购物中心店),1434325,西北菜,西贝莜面村,29521,http://p0.meituan.net/poi/51c27267ebe2f60eab89ab4042cb2eff46961.png,4.5,81,90,望京,14,39.989898,116.48214,朝阳区阜通东大街6号院方恒购物中心3层,3,"1491,1490,",有停车位,4人餐361元;90代100元;,周一至周日 11:00-21:30,010-84785908,49882,北京大牌美食护照集合了9大餐饮大牌,,False,1,64,49882,True,False
眉州东坡酒楼(望京博雅店),532639,川菜,眉州东坡酒楼,840209,http://p1.meituan.net/poi/22f83d3ddb274d5140e7158223eb093312092.png,4.7,67,95,望京,14,40.013943,116.469503,朝阳区广顺北大街利泽中一路1号博雅国际中心二层,,"1488,1489,",,95代100元;,周一至周日 06:30-22:00,010-59683377/010-84782886,49869,1996年6月6日，由全国人大常务委员会副委员长王光英题匾，并经北京市朝阳区工商局注册的**家眉州东坡酒楼在京开业。为使企业得到迅速发展，企业于2003年6月24日成立了以饭店管理、餐饮服务、食品加工及销售为主要经营范围的北京眉州酒店管理有限公司，并在京设立公司总部，包括物流中心、中央厨房，注册资金6000万元。公司现已成为旗下拥有“眉州东坡酒楼”、“王家渡火锅”、“眉州小吃”、“眉州私家厨房”、“四川王家渡食品有限公司”五大业态、五十多家分店、6000多名员工的大型餐饮连锁集团。2011年5月31日，成立北京眉州东坡万景投资有限公司，以传承“东坡文化”为核心，以“东坡美食文化”为载体，发展集团美食、娱乐、休闲、购物、旅游、商务等多种业务为一体的服务综合体。将在湖北黄冈市开发十万平方米左右的商业综合项目。,,False,1,225,49869,True,False
黄记煌三汁焖锅(西单店),275150,焖锅,黄记煌三汁焖锅,23781,http://p1.meituan.net/poi/90a7d8a1d16f9b0a1797c94847b4373656180.png,4.1,89,95,西单,16,39.9139,116.3732,西城区西单北大街109号婚庆大楼7楼,7,"57,58,13,",,双人餐138元，4人餐188元;95代100元，185代200元;,周一至周日 11:00-22:00,010-66132238,49868,黄记煌是一家综合性餐饮连锁管理企业，三汁焖锅在祖传秘方的基础上，结合传统滋补与现代养生，以菜肴精华为基础。烹制适合现代人饮食特点的佳肴。焖锅原料的选择与搭配均经过科学计算，充分达到“营养均衡、鲜香绵嫩”。食客在食用焖锅的同时，还可以选择所有菜品一起焖，或者加特色鲜汤涮吃多种肉类及蔬菜。相信与黄记煌的偶然相遇会变成定期的相会，美食养生，健康一生！,,False,1,155,49868,True,False
新石器烤肉(华威约饭街店),1645984,中式烧烤,新石器烤肉,591349,http://p1.meituan.net/poi/349852a762acd0c0459daeb9c8c19d7449092.png,5,69,168,西单,16,39.911498,116.374555,西城区西单北大街130号华威大厦8层,8,"58,13,57,",,双人餐168元，3-4人餐268元;,周一至周日 10:00-24:00,010-66078300,49867,始于八千年前的新石器时代是人类原始氏族的繁荣时期。磨制石器，使用工具。穿越回古老的丛林，感受质朴的肉香，向自然更近一步。现如今，新石器再崛起，在现代儒雅的环境中，体味DIY炙烤带来的乐趣。新石器烤肉品牌自1999年创立以来，在传统烤肉工艺的基础上，吸取众家之长，以精选的肉质保证烤肉的营养，配以独特的腌料和蘸料使所烤制的食物更加鲜美、嫩爽。为满足不同食客的需求，不段推陈出新，除传统烤肉以外，新石器烤肉还提供各种蔬菜及海鲜。美味的菜品，贴近大众的价格，优质的服务，优雅的就餐环境，是新石器崛起的基本点，也是您完成温馨穿越的保证。,,False,1,176,49867,True,False
黄记煌三汁焖锅(大红门银泰店),2468788,焖锅,黄记煌三汁焖锅,23781,http://p1.meituan.net/poi/90a7d8a1d16f9b0a1797c94847b4373656180.png,4,82,95,洋桥/木樨园,20,39.844326,116.38556,丰台区马家堡东路101号院银泰百货5楼（乐天玛特对面）,5,"1476,",,满100减5（买单立享）;双人餐138元;95代100元，200代200元;,周一至周日 10:00-22:00,010-56530986,49851,黄记煌是一家综合性餐饮连锁管理企业，三汁焖锅在祖传秘方的基础上，结合传统滋补与现代养生，以菜肴精华为基础。烹制适合现代人饮食特点的佳肴。焖锅原料的选择与搭配均经过科学计算，充分达到“营养均衡、鲜香绵嫩”。食客在食用焖锅的同时，还可以选择所有菜品一起焖，或者加特色鲜汤涮吃多种肉类及蔬菜。相信与黄记煌的偶然相遇会变成定期的相会，美食养生，健康一生！,,False,1,219,49851,True,False
汉拿山(北京搜秀店),368215,韩式烤肉,汉拿山,25856,http://p0.meituan.net/poi/2c0577def9e51d5dbb131e5d8fcf419a54667.png,3.8,95,89,崇文门,15,39.896542,116.419388,东城区崇文门外大街40号搜秀购物广场6层,6,"84,1454,83,32,",,双人餐188元起，4人餐358元起;89代100元;,周一至周日 10:00-21:00,010-51671026,49830,北京大牌美食护照集合了9大餐饮大牌,,False,1,227,49830,True,False
赤火日式烧肉(三元桥店),162709302,烤肉自助,,0,,5,127,69,亮马桥,14,39.950408,116.458082,朝阳区新源南路甲3号佳亿广场三层,,"122,",,单人餐69元起;,周一至周日 11:00-14:00 17:00-22:00,13811070270/010-64158211,49816,,,False,0,850,49816,False,False
韩时烤肉(百子湾店),1651797,韩国菜,韩时烤肉,1145685,http://p1.meituan.net/poi/8a0672862088b32043f8be15ddd5513e63623.png,5,81,18,百子湾,14,39.90032,116.49859,朝阳区百子湾西里甲107号金都杭城家园底商,,"1449,171,22,",免费停车,9.5折（买单立享）;单人餐18元，双人餐205元起，4人餐389元，6人餐529元;92代100元;,周一至周日 11:00-23:00  非营业时段 2018-02-15至2018-02-15 全天,010-59688989/15313511681,49797,人气韩时烤肉，主打韩国时尚料理,,False,1,122,49797,True,False
奶茶嫁给粉(现代城店),2505165,奶茶/果汁,奶茶嫁给粉,421576,http://p0.meituan.net/poi/8b9397f111f28090b87bb37a22b052e646090.png,4,17,8.8,大望路,14,39.90763,116.47603,朝阳区建国路88号现代城B座底商朝北（距大望路站108米）,,"21,3796,",,32元茶嫁给粉单人套餐;8.8代10元;,周一至周日 07:00-21:00,,49778,奶茶嫁给粉在公司团队的齐心协作下，将为消费者提供优质的产品和专业的服务，在此基础上使企业得到更好的发展。目前奶茶嫁给粉已在全国有115多家连锁店，其中直营店12家，北京动物园店、西单店、万通店、人民大学店、分钟寺店、地安门店。连锁加盟店有内蒙古巴彦淖尔店、赤峰店、河南商丘店、河北唐山店、霸州店、山东济宁店等，已形成初具规模的中型连锁餐饮企业,,False,0,82,49778,True,False
木屋烧烤(台湾街店),1138356,烤串,木屋烧烤,27864,http://p0.meituan.net/poi/6dac7fb52b2cb64681f1f41724e13f4812073.png,4.2,67,299,鲁谷,172,39.904229,116.239597,石景山区石景山路2号,,"4,",免费停车,5-6人餐299元，5-6人餐299元，8-9人餐399元，11-12人餐599元，11-12人餐599元，15-16人餐899元，20人餐1888元;,周一至周日 11:00-02:00,010-68647507,49719,木屋烧烤成立于2003年的深圳，主要分布在深圳、北京、宁夏。有20余家实体店面。2010年10月进京赶考。北京有五家实体店面，六分店牡丹园店12月份也即将开业。木屋烧烤始终坚持以中式烧烤为主调，保证食物的新鲜和质量。香辣羊蹄、烤湛江生蚝、烤扇贝、秘制羊排等一系列特色菜品，顾客口碑颇佳。店内全部采用无烟设备和无烟炭烧烤，从而保持客人用餐时有一个清洁干净的环境。可以安心舒适地在这里享受美味的烧烤。而且，木屋烧烤不仅可以在店里吃，还可以在任何你想去的地方吃。新推出的户外烧烤派对，户外活动方案的解决专家。随时随地享受更多美食带给您的快乐体验。,,False,0,2,49719,True,False
